Category;Family;StyleName;StyleIdsans serif;Hagrid;Hagrid Thin;373823
sans serif;Linotype Ergo™;Linotype Ergo Paneuropean Bold Italic;211399
sans serif;Linotype Ergo™;Linotype Ergo Greek Italic;211442
sans serif;Linotype Ergo™;Linotype Ergo Greek Medium Italic;211443
sans serif;Linotype Ergo™;Linotype Ergo Greek Demi Bold;211444
sans serif;Linotype Ergo™;Linotype Ergo Greek Demi Bold Italic;211445
sans serif;Linotype Ergo™;Linotype Ergo Greek Bold;211446
sans serif;Linotype Ergo™;Linotype Ergo Greek Bold Italic;211447
sans serif;Linotype Ergo™;Linotype Ergo Cyrillic Italic;211448
sans serif;Linotype Ergo™;Linotype Ergo Cyrillic Medium Italic;211449
sans serif;Linotype Ergo™;Linotype Ergo Cyrillic Demi Bold;211450
sans serif;Linotype Ergo™;Linotype Ergo Cyrillic Demi Bold Italic;211451
sans serif;Linotype Ergo™;Linotype Ergo Cyrillic Bold;211452
sans serif;Linotype Ergo™;Linotype Ergo Cyrillic Bold Italic;211453
sans serif;Linotype Ergo™;Linotype Ergo Com Condensed Italic;217399
sans serif;Linotype Ergo™;Linotype Ergo Com Medium Condensed Italic;217400
sans serif;Linotype Ergo™;Linotype Ergo Com Demi Condensed;217401
sans serif;Linotype Ergo™;Linotype Ergo Com Demi Condensed Italic;217402
sans serif;Linotype Ergo™;Linotype Ergo Com Bold Condensed;217403
sans serif;Linotype Ergo™;Linotype Ergo Com Bold Condensed Italic;217404
sans serif;Linotype Ergo™;Linotype Ergo Com Black Condensed Italic;217405
sans serif;Linotype Ergo™;Linotype Ergo Com Compressed Italic;217406
sans serif;Linotype Ergo™;Linotype Ergo Com Bold Compressed Italic;217407
sans serif;Linotype Ergo™;Linotype Ergo W2G Italic;217451
sans serif;Linotype Ergo™;Linotype Ergo W2G Medium Italic;217452
sans serif;Linotype Ergo™;Linotype Ergo W2G Demi;217453
sans serif;Linotype Ergo™;Linotype Ergo W2G Demi Italic;217454
sans serif;Linotype Ergo™;Linotype Ergo W2G Bold;217455
sans serif;Linotype Ergo™;Linotype Ergo W2G Bold Italic;217456
sans serif;Linotype Ergo™;Linotype Ergo Paneuropean Regular;217746
sans serif;Linotype Ergo™;Linotype Ergo Paneuropean Medium;217747
sans serif;Linotype Ergo™;Linotype Ergo Pro Regular;217748
sans serif;Linotype Ergo™;Linotype Ergo Pro Medium;217749
sans serif;Linotype Ergo™;Linotype Ergo Pro Condensed;217750
sans serif;Linotype Ergo™;Linotype Ergo Pro Medium Condensed;217751
sans serif;Linotype Ergo™;Linotype Ergo Std Greek Regular;217752
sans serif;Linotype Ergo™;Linotype Ergo Std Greek Medium;217753
sans serif;Linotype Ergo™;Linotype Ergo Std Cyrillic Regular;217754
sans serif;Linotype Ergo™;Linotype Ergo Std Cyrillic Medium;217755
sans serif;Linotype Ergo™;Linotype Ergo Pro Black Condensed;217928
sans serif;Linotype Ergo™;Linotype Ergo Pro Compressed;217929
sans serif;Linotype Ergo™;Linotype Ergo Pro Bold Compressed;217930
sans serif;Linotype Ergo™;Linotype Ergo Pro Sketch;217931
sans serif;Linotype Ergo™;Linotype Ergo Com Condensed;218446
sans serif;Linotype Ergo™;Linotype Ergo Com Medium Condensed;218447
sans serif;Linotype Ergo™;Linotype Ergo Com Black Condensed;218448
sans serif;Linotype Ergo™;Linotype Ergo Com Compressed;218449
sans serif;Linotype Ergo™;Linotype Ergo Com Bold Compressed;218450
sans serif;Linotype Ergo™;Linotype Ergo W2G Regular;218483
sans serif;Linotype Ergo™;Linotype Ergo W2G Medium;218484
sans serif;Linotype Ergo™;Linotype Ergo Hebrew Regular;218997
sans serif;Linotype Ergo™;Linotype Ergo Hebrew Italic;218998
sans serif;Linotype Ergo™;Linotype Ergo Hebrew Medium;218999
sans serif;Linotype Ergo™;Linotype Ergo Hebrew Medium Italic;219000
sans serif;Linotype Ergo™;Linotype Ergo Hebrew Demi;219001
